review_id,dt,rating,sentiment,review
215,09/11/11 04:00,4,neutral,Dont buy just a few of these!  I order these by the case.  I cant even remember the first time I tasted an anchovy stuffed olive but I have tried several of the brands online and this brand is my favorite.
216,16/11/10 03:00,5,positive,I order these olives a lot. They are un-like any other olives out there. The subtle flavors of the brine go great with cheeses. One of my favorite appetizer treats for guests.
217,27/01/11 03:00,1,negative,"Hey, the description says 360 grams - that is roughly 13 ounces at under $4.00 per can. No way - that is the approximate price for a 100 gram can."
218,15/09/12 04:00,3,neutral,"My husband and I are both kind of wimpy when it comes to hot things and this seasoning is just a bit too spicy for us. It definitely makes you sweat a bit when youre eating it. It was still edible to us by adding a good sized dollop of sour cream but I dont think I would buy it again due to the heat. We prefer the milder McCormicks brand of Fajita mix. Ive also had fajitas in a couple of different restaurants and it wasnt as spicy as this mix is.<br /><br />If you like super spicy then this is not burning hot so you might want to keep that in mind. To me it was more than medium hot but not by too much.<br /><br />I gave it three stars because it was pretty easy to make and its versatile in that you could vary the veggies you put in it. You take a plastic bag, a couple of tbs of vegetable oil, 1/4 cup water and mix the seasoning, water and oil together then add the chicken strips to the bag and let it marinate for 5 minutes. In the meantime, it says to stir fry your veggies (peppers and onion) but I found it easier to just cook the chicken and veggies together and I dont think it affected quality or taste. I also used extra virgin olive oil rather than vegetable oil.<br /><br />I have one more package of this to use and next time Im going to add more veggies and maybe some chopped tomato to cut the heat a bit more."
219,14/02/10 03:00,5,positive,"A friend whod been drinking tea for 80 of his 84 years introduced me to this tea a few months ago. Even took me over to the store and bought me a pound. At $7/lb. in a retail store or a little over $9 with shipping from an online merchant, I think its great. Ive been drinking Earl Grey, English Breakfast, Irish Breakfast, Lapsang Souchong, Assam, etc. Most of them were over $30/lb. with shipping. Aside from the Lapsang Souchong, I think this is a great replacement for all the rest. Has everything Im looking for in a strong, full-bodied black tea with enough character to keep it from becoming boring. My current favorite afternoon tea. Unless youre extremely jaded or a tea snob, youll love it."
220,28/04/10 04:00,5,positive,"I love strong, full bodied quality tea and typically drink assam, irish breakfast or early grey tea, but as the other reviewer noted the price per pound can be discouraging. So I have been searching for a quality full bodied tea that wasnt bitter at a more palatable price point, and this certainly fits the bill. And unlike some other teas where they tend to be better in one form or another, i.e. iced vs. hot, this tea is excellent in both forms. I would certainly recommend this to anyone who prefers that smooth full bodied quality tea that doesnt cost an arm and leg."
221,22/10/12 04:00,5,positive,"I drink this tea plain (without sugar or milk), and it has a pleasant aroma.<br /><br />The price from Amazon is cheaper than my local grocery store.  One reviewer is right, I think it has some herbal smell to make up the aroma.  So the label Imperial Blend kind of implied the herb.<br /><br />I am not exactly a black tea drinker, so this tea is a surprise, and affordable too.  I usually prefer White Chinese tea, like White Peony, but it is more expensive, and requires lower temperature water.  But this is black tea, and this aroma kind of remind me the softness of white tea."
222,15/07/11 04:00,5,positive,"Ive tried a variety of Ahmad tea. Not because I particularly like this brand, but they are just easier to come across.  The Imperial blend, I believe, is the most complex yet well balanced of all the ones Ive tried. Its full body like a good cup of Assam, which by no means overpower the delightful, clean taste of Darjeerling, complete with a long lasting note of bergamot. I enjoy it best in the evening. It gives a satisfying and relaxing finish to a busy day.<br /><br />For those interested in the specifics: I use about 3 teaspoons of lose tea in a stainless steel infuser in a 16 oz mug, let it steep in 208F water for 2-3 min, take the infuser out, and drink it without sugar or milk to savor its sophistication."
223,14/06/11 04:00,5,positive,"I have tried literally dozens of teas since being introduced to the Russian custom of preparing and drinking tea, and the Ahmad Imperial blend is probably my favorite of all of these due to the fact that it is equally delicious hot or iced.  I buy the three-packs as needed from Amazon and go through them rapidly. My family loves it and my friends have it in their homes now too, try one box of it and you will love it too."
224,04/03/12 04:00,5,positive,This is an excellent tea.  One of the best I have ever had.  It is especially great when you prepare it with a samovar.
225,22/08/10 04:00,2,neutral,Herbal additives in this blend destroy real tea taste. It is only for people who like herbal taste. I dont.
226,25/01/10 03:00,4,neutral,"Makes a tasty, super easy meal, fast. BUT high in calories.<br /><br />The instructions say to saute the veggies first but I recommend cooking the chicken first. The chicken takes longer to cook and the raw chicken ontop of veggies just makes a slimy mess. I made it with snow peas and carrots only. I dont like the little corn.  Added some red pepper flakes for heat and served ontop of rice.  It came out wonderful! Dinner on the table in less than 30mins."
227,27/08/12 04:00,5,positive,"I think I have tried just about every Bloody Mary mixer on the market at one time or the other.  Most have too much sugar or worst, corn syrup.  This mixer is all natural ingredients and very tasty. It does have a little kick. Enjoy."
228,28/05/12 04:00,5,positive,"Might be a little spicy for some, but this stuff rocks. I use 1/2 and1/2 with V8 for a milder version , or the best is a Bloody Caesar!<br />Half mix ,half clamato!"
229,10/04/12 04:00,5,positive,Took me one or two to get used to the pickle taste.  But now aim hooked and have to keep a bottle on hand
230,22/08/12 04:00,1,negative,This candy is not as described. The middle is almost hard it is not a silky or smooth filling as described.<br />Looks and tastes like its way past its expiration date.<br />Would never reccommend this. Paid a good chunk of cash for nothing
231,10/09/12 04:00,5,positive,"I started drinking the power slim tea when I was on the HCG diet to help curb cravings. Since I liked it so well, I tried some of the others and I am now hooked!  They are so satisfying that I drink them all the time.  The Energy gives you that extra pick-me-up in the afternoons that helps keep me going all day, no matter how long."
232,08/04/12 04:00,5,positive,"Im trying several of the Wu Yi teas. I like this one particularly because of the subtle citrus taste. It also has a natural sweetness.<br /><br />The ingredients include Organic Wu-Li Cliff Oolong Tea (700 mg), Organic Black Tea (600 mg), Organic Green Tea Extract (100 mg), Proprietary blend (600 mg), plus some Ginseng (panax), Orange Peel, Lemon Grass, and Guarana. Other Ingredients: Natual Orange and Citrus flavors.<br /><br />My goal is to drink more tea and less coffee. I am enjoying trying a different kind of tea every day. Ill be coming back to this one."
233,31/07/12 04:00,5,positive,"i cannot live without this citron falksalt, it is wonderful on watermelon, fish, almost any food requiring salt and in my world it all does.  just try it on red juicy watermelon, wonderful experience."
234,31/07/12 04:00,1,negative,"Terrible! Artificial lemon taste, like Pledge Lemon Furniture Polish. Dont do this to yourself. Just use plain flake salt and some fresh grated lemon zest."
235,20/04/11 04:00,5,positive,"These things are huge! I love the way the crystals crunch, and the flavor is not too overpowering or too subtle. This lemony flavor is my favorite--its good on almost everything. Youll have plenty of flavored salt for a long time if you buy this."
236,09/04/11 04:00,2,neutral,"The taste of these white cheddar flat breads is like a regular cracker - which is not bad, except that I bought them because I wanted a cheese taste.<br /><br />What was a HUGE disappointment? How misleading the packaging of the box is. The photo on the box (I bought these in store) makes it look like it is full of long flatbreads (expanding the length and width of the box). Wrong! The plastic tray that holds the crackers is about 2 smaller all around - leaving you with about 15 or so small flatbreads.<br /><br />What is also bad about this is that the company states they use biodegradable and eco-friendly packaging. FAIL! They used a HUGE box for a ridiculously small amount of crackers. Not ecofriendly at all.<br /><br />Would I buy these again? No - I feel ripped off. The other crackers (like Sesame Tarragon) give you a little<br />more bang for your buck and have more flavor."
237,10/07/12 04:00,5,positive,"This is the ultimate puppy food.  The kibbles are great for small breeds.  High in digestible nutrients as opposed to fillers some companies use.  Less waste results from the high quality ingredients.  I have been hunting, training, showing and handling various breeds of dogs for nearly 40 years, with multiple National Champions.  I have been highly satisfied with Eukanubas quality and the results I have obtained feeding their foods.  My recent purchases are with WAG, through AMAZON.com.  Their prices are the best I have found and they are very good at shipping immediately on items in stock."
238,09/03/12 04:00,4,neutral,"The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I cant say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this, I have had small dogs before. Never have I seen such gas issues. Both of them consistently had foul gas. Consistently. Usually when theyre sitting on our laps but, you know. Theyre dogs.<br /><br />When we got through the first bag of this stuff, we purchased more on amazon. It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco. But, they continued to have gas. I mean, they loved the food, dont get me wrong and they loved it more when wed mix in some water and it would be like soft food. Somehow that made their gas worse but I think Ill have to give that responsible to the speed with which they chowed down- cant blame the food itself for gluttony.<br /><br />Eventually, we switched their food. No more farting. I think it was due to the high fat content which undoubtedly is necessary for very small puppies. They just need that in their diet. I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year). Yeah right, you try dealing with gas for that long. Around 6 mos of age we switched to PuppyChow. Much better. Granted, they dont like it as much, but we humans like it a whole lot better."
239,28/02/12 04:00,5,positive,"A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste.<br /><br />In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) because only a few stores carry it in my area and they are quite a few miles away. The current deal for the pack of 6 is superb (much cheaper than I can find locally).<br /><br />This is a great tasting tea, which I am happy to recommend."
240,20/10/12 04:00,5,positive,"Fresh,a great way to get a little chocolate in my life without a million calories. They taste just like chocolate pudding."
241,03/03/12 04:00,5,positive,"If you like the Ceylon tea variety, you will certainly enjoy and appreciate this tea.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) and very surprised at the negative review from 2009 because in the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />The current deal for the pack of 4 is very good (cheaper than I can find locally).<br /><br />Highly recommended.<br /><br />NOTE: This listings description is confusing. Each packet of tea weighs 500 grams, which equals 1.1 pounds or 17.6 ounces."
242,14/12/11 04:00,5,positive,"Ive been enjoying this tea for years.  This tea is good mornings, afternoons or evenings.  My local store went out of buisiness....Thanks Amazon!  I use a bodum tea press to prepare a pot."
243,14/04/11 04:00,5,positive,"Hi, I have to have black tea everyday. I have done it in the past 25 years and its a habit of mine. Ahmad tea is one of my favorite brands and I highly recommend it if you like black tea. I think this is going to remain my favorite for the next 100 years or so :)"
244,29/04/10 04:00,4,neutral,I have tried it out despite the other review and I found that this is exactly the same tea i buy in either Russian or Italian groceries.
245,29/05/10 04:00,4,neutral,Ahmad Tea is an excellent looseleaf tea eith hot or for making iced tea. Great flavor with no lingering aftertaste.
246,20/06/09 04:00,2,neutral,"Ive been drinking this tea for the past 8 or 10 years, usually buying a box or two when visiting large metropolitan areas, where many Middle-Eastern stores carry loose Ahmad teas, usually at $5-7 for a pound box.  Ive always considered it an unremarkable but robust tea, with enough aroma and taste, and beautiful reddish color, perhaps not good enough a tea to drink on its own, but a decent base for mixes.<br />This tea, however, is nothing of the sort. Freshly opened package has almost no characteristic tea smell, and the brewed tea is weak, flat and tasteless.  Somehow it just does not seem to be the same product anymore. So, you get a lot of tea for the money, but the quality is such that you might as well drink Lipton bags, they are not that much worse."
247,01/06/12 04:00,5,positive,"I love love love this deal - its way fun to pick from so many! Teas and chocolates and ciders as well as many coffees. The other outfits that assemble samplers are boring - they do the choosing, and from a much narrower range. The sellers here are very nice, also, and will answer questions via email about the slightly confusing ordering method (its easy). If you want great packaging, forget it - they ship fast, and the kups are just tossed loose in a box. Who cares?"
248,14/10/12 04:00,5,positive,"Once youve tried some random sampler packs (and now are overloaded with decafs,extra bolds, or teas), this is a great way to get exactly the brands or style that you want.  Received the order in a couple of days and was exactly what I ordered.  This was my second order and Ill be ordering this item again."
249,27/06/12 04:00,5,positive,good products and fast shipping equals a happy me. a little pricey but you can hand pick a few good flavors...a few i cant find anywhere else so def worth the price
250,11/04/10 04:00,5,positive,If used on a daily basis you will keep your gums healty and between your teeth clean and free of plack.
251,14/04/12 04:00,5,positive,"WOW!  This product is very impressive. I bought the 8oz blueberry and was pleased with packaging, price and shipping.  The powder dissolves instantly.  Even in water!  Ive just been mixing a 1/4 tsp in a small glass of water for now and drinking it down and it tastes great!, but will add it to my smoothies and juiced fruit juices next. This product is so economical compared to purchasing fresh blueberries, especially because there is no waste due to mold or overripe berries thrown away.  I think you could add this to baked or unbaked foods as well.  Im excited to add more of the SuperFoods to my diet in this fast and easy way. I definitely will being trying the other flavors soon."
252,07/08/11 04:00,3,neutral,The pork chops from Omaha Steaks were very tasty but at the same time exceptionally dry. Pork is usually dry meat but these were to the extreme. Possibly shipping them frozen and keeping them frozen was partly the problem.
253,10/08/12 04:00,1,negative,"Five minutes in, one tentacle was bitten off, ball inside cracked in half. Not durable enough to be a dog toy. Disappointed :(. So is the dog :(."
254,06/09/12 04:00,4,neutral,I am chemical sensitive as well as sugar-free. I have been using this product for over a year. I use it maybe once a week at the most. I drink 1/2 the bottle and then boost my energy after an hour or two depending on how I feel. IMO this doesnt replace my a.m. coffee but is sweet in the early afternoon when I start to fade. Once in a while I drink a full bottle before a workout. Ive been drinking Guayaki Yerba Mate teas for years. Compared to the many toxic energy boosters out there I highly recommend this. This product is clean and doesnt leave nasty chems behind in the body. Try it before you judge from a review - everyones body reacts differently.
255,16/06/12 04:00,1,negative,"I felt energized within five minutes, but it lasted for about 45 minutes. I paid $3.99 for this drink. I could have just drunk a cup of coffee and saved my money."
256,05/10/11 04:00,2,neutral,"Yes, its probably healthier than 5-Hour Energy or Starbucks shots but if youre looking to avoid a caffeine overload, this is still not for you. Most energy drinks cannot be made w/ out a high dosage of caffeine. I believe the caffeine content of 1 Guayaki shot is 150 mL - probably lower than other un-healthy energy shot drinks but I believe most other people avoid the top brands b/c they contain too much caffeine and/or sugar. If you do not react well to caffeine, Guayaki is not a good buy either. I definitely feel an energy boost w/ 1 full Guayaki shot but not w/ out all the other caffeine side effects - irritability, nervousness, mood-swings. Caffeine overdose is why I stopped drinking coffee. But it looks even organic energy drinks are still not safe.<br /><br />Now youre NOT sensitive to caffeine, then its a great buy. Its not loaded w/ sugar. The taste is easy and pleasant. Its not loaded w/ a bunch of chemicals like 5-Hour shots or Starbucks drinks. And the energy boost lasts for about 4 to 5 hours. Takes about 5 to 7 minutes to kick in but all this probably depends on your body/weight.<br /><br />Side note - if you want to feel energized during the day, have a protein drink first thing in the morning and stay away for heavy, fattening foods during the day that will make you feel sluggish and sleepy!"
257,11/09/12 04:00,5,positive,"These Nature Valley Nut Lovers Variety Pack was perfect. Although I wasnt sure about the peanut butter bar, it was excellent. I loved the Roasted Almond, Roasted Pecan and the Peanut Butter.<br /><br />I will definately buy from this seller again. Quick shipping and very fresh."
258,20/09/12 04:00,1,negative,"I so wish I would have read this review before purchasing TWO gallons of this oil for my health issues. It reeks like a chemical rubber smell. This smell is coming from the black rubber gasket in the lid. When I called to report the situation to the company, Sabrina told me I would have to pay to send them a sample to have tested by a lab. Unbelievable. Good customer service would indicate that they would pay for the product to be returned and give me a full refund, including shipping. The product is faulty. Period. I will never order anything from this company again and do not recommend it to anyone based on this horrible customer service and lack of responsibility and ownership."
259,17/08/12 04:00,2,neutral,"This product has a strong after-taste of Crayola crayons!<br /><br />I am in the process of trying different brands of coconut oils for cooking purposes.  Upon opening the plastic container, the aroma of crayons immediately fills the room, and this flavor permeates the food that is cooked in it.<br /><br />I suspect the source of the problem is the plastic used in the plastic container as I have not experienced this with any of the other brands purchased.<br /><br />To date, my favorite coconut oil is distributed by Barleans.  The flavor is fantastic.  However, they do not supply a gallon-sized tub,and Dr. Mercola has the best product in that size category."
260,24/09/12 04:00,5,positive,"Had this shipped to my sister who follows a gluten-free eating plan and she reports that it is very versatile and easier than grinding almonds for a crispy crust on chicken and fish filets. Also uses it in place of bread crumbs in meatloaf and meatballs.  Stays moist when added in place of wheat flour in baking, too. Good product, good value."
261,15/05/12 04:00,5,positive,"These are healthy and my mixed Llasa, Tibetan Terrier adores them. And they are healthy and his breath doesnt smell and his teeth are in good shape because of such products. A great healthy product."
262,25/02/11 03:00,5,positive,"A great healthy chew for my 9 wk old beagle, Rio. He loves the taste and it sure beats my arm."
263,04/12/07 03:00,5,positive,"I really enjoy this product. I had such a hard time finding it affordable in the store. Once I found it I look no further, its the only sugar I use.  Thanks so much."
264,17/01/11 03:00,3,neutral,"I have used and liked Sugar in the Raw for many years, after being introduced to it in a Starbucks. My most recent purchase, however, was disappointing. The sugar was lighter in color and had a crystal size maybe 1/4th of the regular size. Having large crystals was something I always really liked about Sugar in the Raw. It enhanced the quality of mixed drinks and of lattes. I called their hotline to complain and was told that they had had a problem with their recent sugar crop and that the result was less molasses in the sugar. They have had many complaints of a similar nature. This, they claimed, also reduced the crystal size. They said this problem should go away with their newer crop. The representative said that the new-crop sugar will have a 6-10 digit date code (without ANY spaces) that ends with a 1 and no letters. The trailing digits are a date code using the Julian calendar. (My recent bad-purchase had a space after the initial sequence of numbers and then ended with a 51A). Bottom line: their current product is not much better than much cheaper products. When they get a better crop, Ill go back to purchasing Sugar in the Raw."
265,16/06/12 04:00,5,positive,"Sugar in the Raw(tm) Please Harvest Cane w/o Burning<br />To be delivered to: HC&S<br />Dear Sugar in the Raw folks,<br /><br />We who buy your product care about the environment. And wed like to know that you care too. When you burn the cane fields on Maui, it adds to the CO2 and worsens climate change. And the smoke from your burning is damaging the lungs of your workers, your workers children and the residents of Maui.<br /><br />We love your product and want you to change to no-burn harvesting so we can continue to buy it, knowing we arent contributing to Global Warming and lung disease.<br /><br />[...]"
266,01/12/08 03:00,5,positive,Love this sugar.  I also get muscavado sugar and they are both great to use in place of regular white sugar. Recommend!
267,02/08/08 04:00,5,positive,Product is exactly as advertised.  What a savings!  At least half the retail price. Easy to store because of the individual packaging.
268,03/08/12 04:00,1,negative,"I used to buy this sugar for years. I do not eat much sugar, but still. This sugar is called turbinado sugar, but is misleading. I picked this brand just because it says real turbinado sugar, and other brands (in the local food store) that their sugar is brown because it is colored with caramel or something.<br /><br />HOW did i find out? I needed just a sweet water few days ago. I put this Sugar in The Raw in the glass. The water became brown and on the bottom of the glass i got just PURE WHITE SUGAR CRYSTALS!!!!! What a shame on the producer! U can try to put this sugar in your mouth and after few seconds you will spit out pure white crystals as well.<br /><br />Im just wondering if the consumers can hold the company liable for such a practice."
269,04/05/12 04:00,4,neutral,"Its just sugar in the raw, its flavor profile is much better then white sugar and its suppose to be better for you or something. I just wish the bags were resealable."
270,10/08/11 04:00,4,neutral,"This is a delicious sugar. It has a pretty light brown color and delicious aroma. But the granules are quite big, however -- bigger than plain refined sugar. This makes is difficult to cream butter and sugar together. But if you use it in a recipe where you will melt the sugar first before baking it, or if you use it to brew beer and plan to boil it to melt it, it is a great product. It would be the perfect sugar if only the granules were a bit finer."
271,14/04/11 04:00,4,neutral,"I only use raw sugar, it did seem a little smaller than the normal crystals but it is still good. Will buy again."
272,16/02/11 03:00,5,positive,"This sugar is very good.  Use this in your coffee, cereal, etc for a week and youll never go back to white sugar, white sugar will taste terrible.  Plus from what Ive read, this Raw sugar contains a lot of minerals that are missing in our diets.<br /><br />The product was delivered fast and well-packaged.  My only complaint is the price.  I wish I could find Raw sugar cheaper.  I would be happy to buy in bulk, but this is the cheapest I have found."
273,06/02/11 03:00,3,neutral,"I thought this was a great buy, but as noted by Scott D., the molasses content was not up to par.  I loved the higher molasses content Sugar in the Raw.  Unfortunately what I purchased recently does not have the higher molasses content and I have twelve 24 ounce bags.  I guess Ill watch for the next crop."
274,04/02/11 03:00,5,positive,I really love this sugar and price-wise its much cheaper to buy it here on amazon compared to anywhere else.
275,29/09/10 04:00,5,positive,Love this sugar. It tastes so much better and isnt as overly sweet tasting as regular sugar. Weve used it in quite a few baking items and they always turn out very good. The price that Amazon has this set at is very good to and makes it easy to use this for everyday stuff.
276,15/12/09 03:00,4,neutral,"Cant say anything bad about Sugar in the Raw.  I like it better than the other natural sugars. Better consistency and - I know it doesnt matter - but better color. Unfortunately, one of the natural paper bags got torn a bit in the box.  It didnt look like the box was damaged so I cant tell how it happened, but it was sort of pain to clean up half a bag that spilled all over the inside of the box and our kitchen when I opened it.  Not sure what the solution is and Id order it again, but if it happens again, Id switch to one of the brands that ship in an unnatural plastic bag."
277,24/09/09 04:00,5,positive,Great service! Items arrived faster than expected. Very efficient! Will use this seller again. I highly recommend this seller! Thank you for the excellent service!
278,31/07/12 04:00,5,positive,"Please ignore the one-star comments, if you check the bag the main ingredient IS in fact whole grain brown rice and the second is rice flower. With anything that is gluten free you have to add another binder which is where the corn flour comes in. For someone who has celiac disease and cannot have Sunchips, because they contain wheat (a key binder to any chip, cookie or cereal) this is an excellent product. My spouse and I buy these a lot because they are gluten free and absolutely delicious!"
279,07/09/11 04:00,5,positive,Best flavor ever!  Im addicted!  They are all good but these are by far the best.  I could live on these!  And there is no need for anymore to say....
280,02/06/10 04:00,5,positive,So many healthy products dont taste very good.  Or taste good when you first try them and then go downhill.  Ive had these chips on more than one occasion and they are very tasty.  Ive served them to guests twice and both times they wanted to know what they were and where to get them. Its also nice to have something gluten-free for friends who are borderline diabetic...but I would eat them anyway.
281,27/04/10 04:00,5,positive,"I found these crisps at our local WalMart & figured I would give them a try. They were so yummy I may never go back to regular chips, not that I was a big chip fan anyway. The only problem is I can eat the entire bag in one sitting. I give these crisps a big thumbs up!"
282,14/07/09 04:00,5,positive,This is one of the best tasting crisps I have ever eaten! I only buy it on special occassions because I know Ill eat the whole bag.
283,04/08/10 04:00,1,negative,I paid $1.79 for a 2 ounce pkg of these at lunch today. I bought them because brown rice is a good carb.  As soon as I tasted one and it tasted like a corn chip I checked the ingredients.  The name is deceptive - these have Masa corn flour listed in the ingredients and it overwhelms the taste.  I wont buy these again - I can get Sunchips for less money and similar taste.
284,07/09/10 04:00,5,positive,"I use the Rotel Mild and I LOVE this product so much--it saves me on a daily basis.  If youre trying to cook lower fat, healthier foods and in a HURRY, this stuff makes it so much easier.  Ever notice that some canned tomatos have a weird tin can taste when you make spagehetti sauce or whatever?  For some reason this product doesnt have that.  It tastes so good you can just dump it in with a can of beans, heat and eat.<br /><br />or add some chili powder and now you have chili soup.  I also make indian dishes with this, and spicey spaghetti sauce.  I also prefer this to most canned salsas, so it works for things like quesadillas if you drain the liquid off.<br /><br />None of my local grocery stores carry it at all, nor do they carry anything like it.  So I have to pay Amazons inflated price to order this by the case.  I dont like that Im paying a higher price, but I LOVE LOVE LOVE the product."
285,26/12/09 03:00,5,positive,the price on this product certainly raises my attention on compairing amazon price with the local stores. i can get a can of this rotel at my local kroger for $1. dissapointing!
286,12/09/08 04:00,3,neutral,"howdy yall,<br /><br />the actual product is VERY good - id rate the item a 4 on its own. however, its only ONE dollar at the local grocery and - @ twenty eight+ dollars per twelve pack - these are running almost two and a half dollars each.<br /><br />as i said, TOO EXPENSIVE. [*sigh ...*] i was really hoping to get them at something approaching the local cost.<br /><br />take care,<br />lee"
287,31/07/10 04:00,3,neutral,"Nothing wrong with the product, but I sure had to mix it with *lots* of other ingredients to make it edible to me. (In Texas I was called a baby-mouth - not into very spicy-hot foods.)<br /><br />For comparison, Im comfortable with Tostitos medium chunky salsa. 1 can of this milder Rotel, mixed with 2 slightly larger cans of diced tomatoes, was still way too hot for me to use as salsa for chips. I used some of this to make a sort of southwestern cornbread that was good though."
288,11/06/10 04:00,5,positive,"This is a fantastic product, and I wish it was readily available in most stores. Its taste is not the greatest, but its a 2.5 oz. shot, and its gone in a second. It tastes, more or less, like a concentrated sweet tea. For the record, Ive had 5 hour energy, and that tastes FAR worse. I will put up the taste for the results. Its got 150mg of caffeine, which is the equivalent of the big red bulls and monsters. I cant stand sucralose and sugar substitutes, and this is one of the only shot sized energy drinks that has only sugar in it. The sugar is at 9g, which isnt horrible. I used to drink 4 16oz. Red Bulls a day for the caffeine, and this gives me far better energy, and is much more subtle. My preference is black coffee, but I cant drink 8-12 cups a day anymore. Overall, Steaz does it right; real organic ingredients in moderate amounts, and they create big results."
289,27/07/10 04:00,5,positive,"I have to get up really early to work out before work and I get super tired by the middle of the afternoon. I was drinking one 5 hour energy, usually extra strength, each day. It worked well, but gave me a jittery feeling, almost headachy but not quite. My husband got me to try this and I was skeptical, but for me it works as well if not better than the 5 hour energy and doesnt give me that jittery almost-headache feeling.<br /><br />I dont mind the taste--it reminds me of the inside of a fig newton (mmm). And the price is ok, on Amazon anyway. At my grocery store they were almost $3 each, yike!<br /><br />And its organic--so I can feel good about it, right? Its all about me feeling good!"
290,09/03/10 03:00,5,positive,I bought these for my husband and he said they are the best energy shots out there. He takes one in the mornings and works hard all day. Good stuff!
291,20/11/09 03:00,3,neutral,"I am a energy junkie and Im not sure if this works or not, but what I do know is that the taste is not the greatest. I do drink the steaz energy drink and I think I get the same results. I like this products because it is  more natural then the others."
292,22/07/11 04:00,5,positive,"If you want an organic energy shot, your choices are this one from Steaz and the assorted flavors from Guayaki. Guayaki Yerba Mate is actually in the Steaz energy shot and energy drinks, and they both use Sambazon Acai, so there are some similarities in ingredients.<br /><br />Great energy burst for 4+ hours on a Steaz Energy Shot, and no withdrawals or headaches afterwards. Plan on drinking one every day at lunch at work. This will help me cut down on my iced coffees, which are not helping my calorie intake.<br /><br />Already ordering 12-packs on subscribe and save, 2 per month. Great value."
293,02/03/11 03:00,5,positive,"I was looking for a natural energy shot that works, and I found it. Steaz energy shot is my favorite!<br /><br />I recently had gastric bypass surgery, so tons of sugar is a no-no. And Im also allergic to Sucralose (Splenda) so most other energy drinks are out.<br /><br />I tried Bazi energy shots and they didnt work as well as Steaz, and definitely didnt taste as well. These have a taste thats almost like Coca-Cola--not bad at all.<br /><br />If youre looking for natural energy, give these a try."
294,12/01/11 03:00,5,positive,"I had tried both of the Guayaki energy shots and I dont like the taste of either of them! This one has more natural caffeine and tastes much better. I like them cold for sure. My husband and I take these on road trips in a little cooler with ice and waters and we dont have to make stops for coffee! Especially on the turnpikes where its just way too expensive. Its worth the $[...] per shot. We normally split them. Im really sensitive to caffeine, even the natural kind so I get a little weird if I drink the whole thing but thats the same for coffee too for me. My husband drinks the whole shot and gets a nice wake up boost. I would recommend these over any of the sinthetic shots out there. You can feel good about putting this in your body! Ill be ordering again soon for sure =)"
295,05/12/09 03:00,3,neutral,"I purchased it because it was on sale. In terms of the energy it provides, it works, but the taste leaves something to be desired. I tried mixing it with some water to make it more drinkable."
296,01/12/11 04:00,5,positive,"Ive been feeling extremely tired around the late afternoon. As a software engineer, this is entirely unacceptable! So, I asked the nice lady at the counter of my local Whole Foods Market, for something that will give me that extra energy I need to get through the day.<br /><br />She excitedly returned with a suspicious little green bottle. Over three hours after drinking whatever that was, my brain is still working at unnatural speeds. To summarize my experiences: I believe this works.<br /><br />She did explain that I needed to drink plenty of water with it, which I personally feel helped the energy level. So if youre feeling tired during the day and hate coffee, give this a shot - preferably before you eat anything.<br /><br />Woot!"
297,26/11/11 04:00,4,neutral,"The energy shot truly does work! It had a terrible after-taste at first, but now that I know what to expect, I am getting used to it. I always have some water handy as a chaser...which helps! I am so glad to have found something that gives me the energy I need without all the chemicals found in other beverages. Its helped me kick my addiction to Diet Coke and other aspartame-laced caffeinated beverages. Yay!!!"
298,23/04/12 04:00,5,positive,"Ive tried 5-hour energy, red rain, NOS, and other energy shots.  This is my favorite in terms of taste and effect.  Plus, its somewhat reassuring to know that natural ingredients are used.  Sometimes I wonder what Im really putting into my body with some of the other brands.  I purchase a box about once every 2 months for the past 2 years."
299,19/04/12 04:00,5,positive,"If youre looking for an energy boost without artificial sweeteners and other chemicals, this is a great option.  The taste is decent and it is a nice smooth uplift without jitters."
300,05/11/11 04:00,5,positive,"I first found Steaz Berry Energy Shots at a local organic market. I bought two bottles, which cost just under three dollars each. I fell in love instantly. The drink is delicious -- I can taste the yerba mate and the acai juice, like a slightly bitter fruity chocolate honey tea. I am very sensitive to sucralose (Splenda) which is in so many energy drinks these days; I also hate the taste. I love that Steaz has actual sugar and no artificial sweeteners. The rush it gives me is slow and even. I have several medical conditions, including fibromyalgia, which saps me of energy and causes intense pain. I like how Steaz helps clear away the fatigue and fog so I can get things done. No caffeine jitters, even though there are 150 mg of caffeine in each bottle.<br />It was becoming expensive for me to buy the bottles separately at stores, so I started looking online for a bulk price. I am so thrilled to have found the Pack Of 12 on Amazon. I signed up for Amazon Prime specifically for this product, hah!"
